item_id,word_id,sense_id,headword,pinyin_tag,pinyin,word_type,definition,pos_tag,pos,sense_tag,sense,meaning,example,character_count,homograph,polyseme,XDHYCD,XDHYDCD,HYDCD,Oxford,Baidu,Online,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,CLD_Phonemes,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies,AoA_Mean,AoA_SD
966,550,1,跳跃,tiàoyuè,tiàoyuè,3,"<entry id=""51187""><hwg><hw>跳跃</hw><pinyin>tiàoyuè</pinyin></hwg><def><ps>动</ps>跳：<ex>～前进｜～运动。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://跳跃器"">跳跃器</a></div></ci>",动词。,动词,跳。,跳。,动词。跳。,跳跃前进。,12,,,1,,,,,0,0.5,0.76,2.12,1.11,0.62,0.87,0.38,0.65,2.0,1.15,2.23,1.09,382,11.39,2.5821,159,2.55,2.2014,719.55175,334.67084733486,-0.47546444472493,0.957534841353239,0.0,2.692308,1.158248,6,5.834,171.7481,39.9654,787,34779,8093,3.9941,132.6076,45.806,405,20647,7132,5.9822,224.6479,2569.5404,32,18,104.0993,25.2409,24,13,11,4280,3860,3966,3230,2743.6,2644.5,1,12,1,2.55,1.3,1.7,140158.9264,182889.546,54697.6872,17904.5738,42095.2706,17904.5738,321278.7324,321278.7324,91490.8006,42095.2706,17904.5738,34291.3595,454.4255,81215.1816,33,19,0,0,215.9377,26.5827,2.8762,2537.1238,2.4675,2.0207,9.6597,10.1263,68.6072,80.6786,0.07513844,0.25965028,0.6989000000000000,8.04347826086956,5.16525332362636
967,551,1,缜密,zhěnmì,zhěnmì,3,"<entry id=""66071""><hwg><hw>缜密</hw><pinyin>zhěnmì</pinyin></hwg><def><ps>形</ps>周密；细致（多指思想）：<ex>文思～｜～的分析｜事先经过了～的研究。</ex></def>",形容词。,形容词,周密；细致（多指思想）。,周密；细致（多指思想）。,形容词。周密；细致（多指思想）。,事先经过了缜密的研究。,29,,,1,,,,,0,1.2,0.91,2.14,0.85,1.5,0.85,1.0,0.93,2.0,0.85,2.33,0.87,14,0.42,1.1461,14,0.22,1.1461,782.041842105263,228.538632027383,-0.207206387692587,0.662277246307164,5.0,3.461538,1.139501,5,0.808,0.6716,244.2469,109,136,49460,0.9369,0.7836,220.0321,95,122,34259,0.808,79.1772,807.6501,1,57,0.808,298.2061,24,13,11,4223,3583,3709,3187,2580.2,2688.8,1,13,17,1.95,1.3,1.0,143766.9637,127761.9941,167774.4181,51733.3136,62190.2001,51733.3136,283815.5226,231562.6835,283815.5226,62190.2001,51733.3136,20453.6916,6406.4344,59561.4085,0,57,0,1,0.0,306.5975,78.3692,500.2446,0.0,2.128,10.2513,10.7677,31.3567,37.5114,1.0,0.00421484,0.0273,14.3888888888889,4.7791075820749
968,552,1,指标,zhǐbiāo,zhǐbiāo,3,"<entry id=""66909""><hwg><hw>指标</hw><pinyin>zhǐbiāo</pinyin></hwg><def><ps>名</ps>计划中规定达到的目标：<ex>数量～｜质量～｜生产～。</ex></def>",名词。,名词,计划中规定达到的目标。,计划中规定达到的目标。,名词。计划中规定达到的目标。,生产指标。,21,,,1,,,,,0,0.5,0.81,2.04,1.08,0.46,0.78,0.54,0.88,1.92,1.19,2.15,0.99,52,1.55,1.716,45,0.72,1.6532,771.332105263158,310.506963791499,-0.246208098582067,0.943832937011724,5.0,2.409091,1.098011,6,5.3744,342.2716,259.6049,725,69310,52570,6.6371,303.7251,276.1593,673,47290,42998,5.3744,4747.917,394.47,79,73,382.4833,367.5019,18,9,9,3936,3592,2844,3262,2329.1,2443.8,1,12,10,2.1,1.4,1.4,149470.2632,71740.9081,188334.9407,62190.2001,62190.2001,63876.8495,321278.7324,81291.616,321278.7324,62190.2001,63876.8495,34861.7331,755.8784,81215.1816,80,73,1,0,468.0949,367.3017,4274.4477,21.7939,3.6988,1.9298,3.8496,5.3375,8.1915,14.377,0.01893198,0.03434391,0.9863,13.7,4.65776092582104
969,553,1,奥妙,àomiào,àomiào,3,"<entry id=""00537""><hwg><hw>奥妙</hw><pinyin>àomiào</pinyin></hwg><def><ps>形</ps>（道理、内容）深奥微妙：<ex>～无穷｜其中的道理非常～。</ex></def>",形容词。,形容词,（道理、内容）深奥微妙。,（道理、内容）深奥微妙。,形容词。（道理、内容）深奥微妙。,奥妙无穷。,23,,,1,,,,,0,0.97,0.89,2.0,1.21,0.82,1.08,1.05,0.78,1.67,1.12,2.43,1.27,21,0.63,1.3222,19,0.3,1.2788,699.041578947368,186.773175826323,-0.392576961136697,0.774279349772926,5.0,3.555556,0.974022,6,3.0838,106.8247,99.4272,416,21632,20134,3.8955,83.1278,103.8343,395,12943,16167,3.0838,130.8228,138.9918,11,29,15.1816,93.6546,19,12,7,4201,3375,3772,4041,2611.7,2317.2,1,25,12,1.95,1.0,1.3,209206.7124,257022.0237,185299.0567,51733.3136,192765.315,51733.3136,321278.7324,321278.7324,321278.7324,321278.7324,51733.3136,45392.7576,1716.679,81215.1816,11,29,0,0,22.3425,108.4136,105.3966,27.4944,1.6413,2.6008,10.6473,11.0413,70.2819,80.5778,0.39543726,0.04917258,0.9991,10.0454545454545,2.71639243828794
970,554,1,刚毅,gāngyì,gāngyì,3,"<entry id=""16814""><hwg><hw>刚毅</hw><pinyin>gāngyì</pinyin></hwg><def><ps>形</ps>刚强坚毅：<ex>性格～｜～的神色。</ex></def>",形容词。,形容词,刚强坚毅。,刚强坚毅。,形容词。刚强坚毅。,性格刚毅。,16,,,1,,,,,0,2.23,0.76,2.71,1.06,2.0,0.77,2.4,0.74,2.91,1.04,2.5,1.08,9,0.27,0.9542,8,0.13,0.9031,788.064358974359,245.126113683236,-0.0780899900140265,0.762288903882568,4.8780487804878,3.5,1.008584,4,0.3632,987.3185,11.1012,49,199932,2248,0.3945,1082.8966,13.526,40,168607,2106,0.3632,1792.4759,4225.0408,25,5,531.9274,10.7116,21,6,15,3874,4373,2836,4706,2562.85,3021.2,3,24,7,1.7,1.0,1.0,202195.7487,174989.1574,283815.5226,54217.3314,54217.3314,283815.5226,321278.7324,321278.7324,283815.5226,54217.3314,283815.5226,24059.9951,1086.8718,60500.3632,26,4,0,0,1721.0749,10.3484,71.0378,4214.3291,1.0619,0.7688,4.5229,7.1857,2.764,7.2219,0.00070389,0.2247706400000000,0.0881,12.6315789473684,4.78667741776635
971,555,1,慵懒,yōnglǎn,yōnglǎn,3,"<entry id=""62448""><hwg><hw>慵懒</hw><pinyin>yōnglǎn</pinyin></hwg><def>〈书〉<ps>形</ps>懒散不振作：<ex>生性～。</ex></def>",形容词。,形容词,〈书〉懒散不振作。,〈书面语〉懒散不振作。,形容词。〈书面语〉懒散不振作。,生性慵懒。,22,,,1,,,,,0,-0.75,0.94,1.21,0.98,-1.38,0.92,-0.44,0.81,1.14,0.86,1.3,1.16,20,0.6,1.301,18,0.29,1.2553,847.928421052632,382.288811781951,0.08679250757079,1.22246970285616,7.31707317073171,3.2,1.154701,6,4.0771,2.9284,92.2469,550,593,18680,5.2268,3.6802,114.2518,530,573,17789,4.0771,309.1772,167.5834,1,14,4.0771,55.3521,30,14,16,4583,4715,3311,4323,2860.1,3207.85,0,14,23,2.6,1.25,1.0,163325.0111,118571.8112,208078.211,30825.1594,30825.1594,71393.2172,321278.7324,175418.8658,321278.7324,175418.8658,71393.2172,24419.8977,3190.1927,69519.2809,0,14,0,0,0.0,110.5115,305.1001,52.9948,0.0,1.0881,12.606,14.8813,159.4057,350.7624,1.0,0.3681392200000000,0.1982000000000000,11.6190476190476,3.76133208419823
972,556,1,跟踪,gēnzōng,gēnzōng,3,"<entry id=""17499""><hwg><hw>跟踪</hw><pinyin>gēnzōng</pinyin></hwg><def><ps>动</ps>紧紧跟在后面（追赶、监视等）：<ex>～追击｜～采访。</ex></def>",动词。,动词,紧紧跟在后面（追赶、监视等）。,紧紧跟在后面（追赶、监视等）。,动词。紧紧跟在后面（追赶、监视等）。,跟踪采访。,25,,,1,,,,,0,-0.92,0.93,2.32,1.07,-0.8,0.86,-1.11,1.05,2.0,1.13,2.62,0.96,2249,67.04,3.352,1167,18.69,3.0671,696.587,330.378332492481,-0.53041424930343,0.835308542975493,0.0,3.043478,0.877924,6,24.3514,861.6049,67.2988,3285,174475,13628,10.217,688.0411,36.9428,1036,107128,5752,24.3514,1575.4262,213.9066,21,8,78.2209,88.3617,28,13,15,4128,4129,2966,3059,2376.5,2602.55,0,14,15,2.6,1.25,1.25,100224.6812,125104.3711,75344.9914,30825.1594,54217.3314,30825.1594,231562.6835,231562.6835,149471.4085,54217.3314,45738.4062,19773.9703,1206.2787,59561.4085,21,8,0,0,1236.9533,65.4855,314.1216,124.0697,2.4108,1.7532,10.6233,10.8212,195.8636,209.7858,0.4431404300000000,0.29747351,0.375,11.2173913043478,3.35689956709421
973,557,1,兼任,jiānrèn,jiānrèn,3,"<entry id=""24993""><hwg><hw>兼任</hw><pinyin>jiānrèn</pinyin></hwg><def><ps>动</ps>同时担任几个职务：<ex>～教员｜总务主任～学校工会主席。</ex></def>",动词。,动词,同时担任几个职务。,同时担任几个职务。,动词。同时担任几个职务。,总务主任兼任学校工会主席。,27,,,1,,,,,0,0.61,0.72,1.65,0.94,0.71,0.95,0.56,0.63,1.88,1.13,1.56,0.86,9,0.27,0.9542,8,0.13,0.9031,803.3455,258.222891534744,-0.0735806678959509,0.86704635500105,2.4390243902439,3.076923,1.293772,7,0.341,22.1185,580.0741,46,4479,117465,0.3649,24.2967,533.8215,37,3783,83116,6.3306,2500.126,1663.7213,12,70,17.3091,773.3432,16,10,6,4642,2983,3149,2261,2850.65,2084.45,3,5,14,1.95,1.65,1.2,164076.1612,199976.8792,116208.5372,27529.8295,71647.235,27529.8295,321278.7324,321278.7324,231562.6835,71647.235,27529.8295,44268.0306,2117.9096,81215.1816,12,71,0,0,27.3536,819.8517,2472.4314,843.5285,2.5797,2.6951,3.1243,5.2983,1.5266,3.57,0.01979346,0.00202831,0.2271,11.5263157894737,3.13348263921988
974,558,1,盘算,pán·suan,pánsuan,3,"<entry id=""38415""><hwg><hw>盘算</hw><pinyin>pán·suan</pinyin></hwg><def><ps>动</ps>心里算计或筹划：<ex>这笔钱添些什么东西，老汉～了好几天。</ex></def>",动词。,动词,心里算计或筹划。,心里算计或筹划。,动词。心里算计或筹划。,这笔钱添些什么东西，老汉盘算了好几天。,32,,,1,,,,,0,-0.38,0.8,2.04,1.14,-0.36,0.67,-0.4,0.91,1.92,1.16,2.15,1.14,60,1.79,1.7782,57,0.91,1.7559,800.28447368421,318.020433073755,-0.162307702855344,0.859470771404055,5.0,3.115385,1.107318,7,1.7494,210.0198,510.2074,236,42529,103317,1.7357,245.5363,482.7746,176,38230,75168,1.7494,193.4989,761.5864,68,51,137.9911,418.8658,25,11,14,4128,4251,2535,2902,2797.55,2813.9,0,19,10,2.45,1.0,1.4,185350.2107,188830.1087,182740.2872,13648.9103,13648.9103,15852.8169,321278.7324,321278.7324,321278.7324,13648.9103,15852.8169,30801.0983,846.3158,69519.2809,69,52,0,0,188.7324,739.7035,3.017,20.1334,2.7087,2.6233,3.4452,5.7538,3.9644,9.536,0.05225864,0.00540479,0.8708,12.0952380952381,3.9862860146352
975,559,1,红心,hóngxīn,hóngxīn,3,"<entry id=""21199""><hwg><hw>红心</hw><pinyin>hóngxīn</pinyin></hwg><def><ps>名</ps>指忠于无产阶级革命事业的思想：<ex>一颗～为人民。</ex></def>",名词。,名词,指忠于无产阶级革命事业的思想。,指忠于无产阶级革命事业的思想。,名词。指忠于无产阶级革命事业的思想。,一颗红心为人民。,28,,,1,,,,,0,1.19,0.93,2.0,1.05,0.75,0.87,1.45,0.89,2.15,0.99,1.67,1.21,63,1.88,1.7993,27,0.43,1.4314,782.212258064516,292.974807502962,-0.120317793996582,0.840525163080509,22.5,2.52,1.084743,6,2.1053,687.8173,3688.8741,284,139283,746997,2.1795,846.4868,4261.9075,221,131798,663579,2.1053,919.4663,9409.8221,146,431,641.5493,4197.7539,10,6,4,2982,1899,2832,2545,2229.7,2520.5,5,11,9,1.7,1.45,1.45,138879.3464,82907.0225,194851.6704,30825.1594,30825.1594,69176.805,283815.5226,149471.4085,283815.5226,68424.4996,69176.805,17811.1297,963.8695,30825.1594,148,435,0,0,840.3558,4945.5078,77.0052,4462.209,2.5071,4.4587,-1.7302,-0.6447,-1.8463,-0.6538,0.00461653,0.00087275,0.6275,8.86363636363636,3.34230394653085
976,560,1,福气,fú·qi,fúqi,3,"<entry id=""15883""><hwg><hw>福气</hw><pinyin>fú·qi</pinyin></hwg><def><ps>名</ps>指享受幸福生活的命运：<ex>有～｜～大。</ex></def>",名词。,名词,指享受幸福生活的命运。,指享受幸福生活的命运。,名词。指享受幸福生活的命运。,有福气。,20,,,1,,,,,0,2.08,0.89,2.87,1.1,1.92,0.79,2.21,0.97,2.94,0.85,2.71,1.6,67,2.0,1.8261,58,0.93,1.7634,679.814,244.33920546482,-0.503608181446025,0.842049278274438,2.4390243902439,3.833333,1.167184,4,11.6234,982.5136,1064.2914,1568,198959,215519,14.8028,1225.9859,1202.2158,1501,190886,187185,13.6546,1957.6279,2224.8925,57,310,1188.762,1348.4285,18,14,4,4326,2417,2847,2289,2453.45,2556.1,5,20,16,1.7,1.0,1.05,134573.599,109129.2476,160017.9503,25493.1801,25493.1801,36220.3781,283815.5226,192765.315,283815.5226,25493.1801,36220.3781,8145.4213,2335.5671,17005.8858,57,306,0,6,1241.2157,1443.3062,704.7887,769.9629,2.7841,4.6527,1.3726,6.2643,3.3673,29.5016,0.2377198300000000,0.01124498,0.9988,11.2777777777778,3.93783391570955
977,561,1,管辖,guǎnxiá,guǎnxiá,3,"<entry id=""18977""><hwg><hw>管辖</hw><pinyin>guǎnxiá</pinyin></hwg><def><ps>动</ps>管理；统辖（人员、事务、区域、案件等）：<ex>～范围｜直辖市由国务院直接～。</ex></def>",动词。,动词,管理；统辖（人员、事务、区域、案件等）。,管理；统辖（人员、事务、区域、案件等）。,动词。管理；统辖（人员、事务、区域、案件等）。,管辖范围。,30,,,1,,,,,0,0.39,0.76,2.05,0.97,0.2,0.42,0.48,0.87,2.25,1.28,1.91,0.7,121,3.61,2.0828,94,1.51,1.9731,855.947777777778,285.771688451874,0.0722877526556835,0.882168878578737,10.0,2.708333,0.954585,7,1.401,509.9111,3.0716,189,103257,622,0.6706,476.2428,2.1259,68,74151,331,1.401,885.0927,88.5471,137,6,604.3143,4.0326,28,14,14,3952,4480,2589,3158,2551.65,2833.1,0,14,4,2.8,1.15,1.65,190742.8667,192331.4159,188624.8011,54217.3314,54217.3314,69176.805,321278.7324,321278.7324,321278.7324,54217.3314,69176.805,41630.7104,6342.0311,81215.1816,137,6,0,0,718.169,3.0393,165.5226,84.1067,2.4502,0.0839,8.0587,11.938,19.2554,74.1236,0.01662123,0.9895288,0.0528,15.6875,3.73664287830668
978,562,1,惊喜,jīngxǐ,jīngxǐ,3,"<entry id=""27182""><hwg><hw>惊喜</hw><pinyin>jīngxǐ</pinyin></hwg><def><ps>形</ps>又惊又喜：<ex>～不已｜这件事让人感到十分～。</ex></def>",形容词。,形容词,又惊又喜。,又惊又喜。,形容词。又惊又喜。,这件事让人感到十分惊喜。,23,,,1,,,,,0,1.92,1.0,3.36,0.7,2.13,0.89,1.56,1.13,3.25,0.71,3.41,0.71,2109,62.87,3.3241,1315,21.06,3.1189,623.840975609756,209.69275024193,-0.685741078149617,0.592282636113309,0.0,3.137931,1.059789,5,132.5426,292.3852,1341.037,17880,59208,271560,155.5325,317.9961,1394.5279,15771,49512,217128,132.5426,3546.9311,2079.3477,59,58,329.2513,1786.0934,23,11,12,3596,4002,3124,1835,2513.65,2523.55,5,10,15,1.7,1.4,1.15,171585.2987,168311.3887,176496.1638,69176.805,71647.235,69176.805,283815.5226,283815.5226,283815.5226,71647.235,69176.805,22743.4618,5688.9844,33763.6842,59,59,0,0,214.2772,1810.7191,3200.1112,136.086,2.5974,1.8711,6.5333,9.5095,109.6024,310.39,0.5053274200000000,0.57199527,0.6779,8.90909090909091,3.4213488137908
979,563,1,制衡,zhìhéng,zhìhéng,3,"<entry id=""67043""><hwg><hw>制衡</hw><pinyin>zhìhéng</pinyin></hwg><def><ps>动</ps>相互制约，使保持平衡：<ex>权力～。</ex></def>",动词。,动词,相互制约，使保持平衡。,相互制约，使保持平衡。,动词。相互制约，使保持平衡。,权力制衡。,21,,,1,,,,,0,0.33,0.78,2.08,0.98,0.29,0.83,0.38,0.77,2.07,1.0,2.08,1.0,12,0.36,1.0792,9,0.14,0.9542,914.5096875,375.749015721969,0.296427140487485,1.16309302489234,20.0,3.36,1.18603,5,0.7858,359.9901,33.7778,106,72898,6840,0.927,362.1002,37.5466,94,56379,5846,0.7858,2392.424,192.1423,131,11,395.9451,44.1735,24,8,16,4017,4175,2372,3844,2473.4,3009.0,2,13,17,1.9,1.35,1.15,90182.1646,71740.9081,102476.3356,62190.2001,62190.2001,68424.4996,149471.4085,81291.616,149471.4085,62190.2001,68424.4996,13362.967,2161.8755,31085.2483,131,11,0,0,411.1935,43.447,1980.4448,147.9096,3.1399,1.3959,4.0068,5.8632,3.333,6.6468,0.00616458,0.02219895,0.4222,13.8421052631579,3.43613409864337
980,564,1,景象,jǐngxiàng,jǐngxiàng,3,"<entry id=""27334""><hwg><hw>景象</hw><pinyin>jǐngxiàng</pinyin></hwg><def><ps>名</ps>现象；状况：<ex>太平～｜一派欣欣向荣的～。</ex></def>",名词。,名词,现象；状况。,现象；状况。,名词。现象；状况。,一派欣欣向荣的景象。,21,,,1,,,,,0,0.25,0.53,1.92,1.0,0.33,0.71,0.2,0.41,2.0,0.82,1.89,1.08,200,5.96,2.301,166,2.66,2.2201,676.288918918919,144.218807272218,-0.467037603843496,0.461995769260217,5.12820512820513,2.64,1.350309,7,6.9755,183.2247,272.1877,941,37103,55118,7.3077,214.1233,244.772,741,33339,38111,7.0867,674.9444,3085.7821,57,45,228.2061,301.3566,24,12,12,4032,4164,2389,3851,2849.8,2986.5,1,12,9,1.9,1.3,1.45,174325.7111,168311.3887,178836.4529,69176.805,71647.235,69176.805,321278.7324,283815.5226,321278.7324,71647.235,69176.805,41005.4411,5688.9844,81215.1816,57,45,0,0,231.1787,368.2357,436.7902,2710.5708,2.8467,3.1414,5.1912,7.8562,15.5272,40.0301,0.18910772,0.02557274,0.9723,10.3809523809524,4.39859284858454
981,565,1,玩具,wánjù,wánjù,3,"<entry id=""52971""><hwg><hw>玩具</hw><pinyin>wánjù</pinyin></hwg><def><ps>名</ps>专供玩<small>儿</small>的东西：<ex>儿童～｜电动～｜益智～｜～手枪。</ex></def>",名词。,名词,专供玩儿的东西。,专供玩儿的东西。,名词。专供玩儿的东西。,儿童玩具。,18,,,1,,,,,0,0.36,0.95,1.91,1.28,0.55,0.93,0.21,0.97,1.81,1.33,2.14,1.21,1276,38.04,3.1059,705,11.29,2.8482,636.12358974359,276.780310131064,-0.661621453217636,0.77595689335984,0.0,1.466667,0.62881,5,49.3106,1636.1235,198.3704,6652,331315,40170,53.0178,1941.8818,205.729,5376,302351,32032,49.3106,2569.533,1942.9503,30,49,356.8643,218.599,16,8,8,3306,3805,2632,1936,2521.1,2463.45,4,17,7,1.75,1.0,1.55,162764.5856,238369.444,49357.298,27067.361,162266.9162,27067.361,321278.7324,321278.7324,71647.235,162266.9162,71647.235,28791.8755,3659.533,69519.2809,31,49,0,0,1326.5752,222.3795,1193.6471,1671.2602,3.0519,2.9604,7.9042,9.0012,108.2308,158.6498,0.22316905,0.3387655300000000,0.4943,7.5,5.56512248160758
982,566,1,去除,qùchú,qùchú,3,"<entry id=""42590""><hwg><hw>去除</hw><pinyin>qùchú</pinyin></hwg><def><ps>动</ps>除掉；除去：<ex>～污迹｜～顾虑。</ex></def>",动词。,动词,除掉；除去。,除掉；除去。,动词。除掉；除去。,去除污迹。,16,,,1,,,,,0,0.0,0.51,1.65,1.06,-0.07,0.46,0.11,0.6,1.62,0.87,1.69,1.25,94,2.8,1.9731,81,1.3,1.9085,845.107428571429,235.530880819615,0.0551966916673979,0.813997452632416,12.5,2.88,1.092398,4,6.3306,3666.1432,321.7086,854,742394,65146,7.4951,3275.8382,314.1362,760,510048,48911,6.3306,5405.4114,556.6494,63,59,1579.0511,440.8821,15,5,10,2956,3902,2347,3970,2302.9,2577.25,2,8,20,2.1,1.55,1.0,71094.1586,31643.8695,110544.4477,27067.361,27067.361,28323.5804,192765.315,36220.3781,192765.315,36220.3781,28323.5804,4348.384,102.3202,7702.8169,63,59,0,0,5168.3173,457.7391,230.7635,92.5797,1.7361,3.5897,1.7811,7.2575,3.3074,30.9195,0.05122975,0.05657128,0.4045,12.2380952380952,5.14688995321215
983,567,1,转车,zhuǎn//chē,zhuǎnchē,3,"<entry id=""68247""><hwg><hw>转车</hw><pinyin>zhuǎn//chē</pinyin></hwg><def><ps>动</ps>中途换车：<ex>从北京到宁波去，可以在上海～｜他住在市郊，回家要转两次车。</ex></def>",动词。,动词,中途换车。,中途换车。,动词。中途换车。,从北京到宁波去，可以在上海转车。,26,,,1,,,,,0,-0.04,0.2,1.57,0.99,0.0,0.0,-0.11,0.33,1.55,0.93,1.58,1.08,7,0.21,0.8451,5,0.08,0.699,1078.05782608696,441.693466855965,1.00601174472815,1.57541598969832,43.9024390243902,3.04,1.098484,6,1.3343,591.0963,1119.042,180,119697,226606,1.7061,680.5202,1098.3879,173,105957,171019,1.3343,540.9192,1465.6116,116,264,581.49,1037.4648,12,8,4,3858,3184,3441,2115,2769.6,2370.65,1,12,12,2.1,1.25,1.35,157905.6968,194324.6331,85067.8243,28323.5804,62190.2001,28323.5804,321278.7324,321278.7324,141812.0682,62190.2001,28323.5804,22736.8228,1623.8473,69519.2809,90,264,28,0,539.5849,1464.2772,0.0,0.0,3.9027,4.8808,-0.1084,0.5665,-0.0868,0.4565,0.0026899,0.00219799,0.9301,11.0,3.9202577788497
984,568,1,侵略,qīnlüè,qīnlüè,3,"<entry id=""41601""><hwg><hw>侵略</hw><pinyin>qīnlüè</pinyin></hwg><def><ps>动</ps>指侵犯别国的领土、主权，掠夺财富并奴役别国的人民。侵略的主要形式是武装入侵，有时也采用政治干涉、经济和文化渗透等方式：<ex>～战争｜文化～。</ex></def>",动词。,动词,指侵犯别国的领土、主权，掠夺财富并奴役别国的人民。侵略的主要形式是武装入侵，有时也采用政治干涉、经济和文化渗透等方式。,指侵犯别国的领土、主权，掠夺财富并奴役别国的人民。侵略的主要形式是武装入侵，有时也采用政治干涉、经济和文化渗透等方式。,动词。指侵犯别国的领土、主权，掠夺财富并奴役别国的人民。侵略的主要形式是武装入侵，有时也采用政治干涉、经济和文化渗透等方式。,侵略战争。,69,,,1,,,,,0,-2.23,0.95,3.08,1.09,-2.36,0.67,-2.13,1.13,3.27,0.65,2.93,1.33,162,4.83,2.2095,137,2.19,2.1367,685.207297297297,188.969789599771,-0.538219006856509,0.56034384010776,7.5,2.827586,1.25553,6,2.4388,27.8864,90.1086,329,5647,18247,1.6469,22.1066,102.9994,167,3442,16037,2.4388,915.9451,121.0007,15,28,35.9303,73.9956,20,9,11,4030,4256,3279,3232,2712.2,2612.05,0,10,5,2.65,1.4,1.7,122064.5293,183866.1947,60262.8638,17904.5738,36220.3781,17904.5738,283815.5226,283815.5226,91490.8006,36220.3781,71393.2172,11402.7413,121.0007,26541.7939,15,28,0,0,34.0549,111.4233,879.4514,7.1386,2.9395,2.5882,8.3396,8.8794,28.0206,33.8178,0.09569517,0.03590919,0.7889,10.2,4.00788696132224
985,569,1,襁褓,qiǎngbǎo,qiǎngbǎo,3,"<entry id=""41346""><hwg><hw>襁褓</hw><pinyin>qiǎngbǎo</pinyin></hwg><def><ps>名</ps>包裹婴儿的被子和带子：<ex>母亲历尽辛苦，把他从～中抚育成人。</ex></def>",名词。,名词,包裹婴儿的被子和带子。,包裹婴儿的被子和带子。,名词。包裹婴儿的被子和带子。,母亲历尽辛苦，把他从襁褓中抚育成人。,34,,,1,,,,,0,0.4,0.82,1.76,1.23,0.33,0.87,0.44,0.81,1.69,1.3,1.89,1.17,11,0.33,1.0414,11,0.18,1.0414,845.88975,273.352396165974,-0.00653814662335,0.686483582903297,0.0,2.586207,1.018305,7,0.341,0.2321,0.2370000000000000,46,47,48,0.3452,0.2312,0.2376,35,36,37,0.341,381.4159,1521.8606,1,1,0.341,0.341,30,16,14,4489,4339,3838,4084,3071.0,3021.0,0,7,23,2.45,1.55,1.0,180044.326,170597.3462,192640.299,36220.3781,36220.3781,63876.8495,321278.7324,321278.7324,321278.7324,36220.3781,63876.8495,40412.8774,2477.6205,81215.1816,0,0,0,0,0.0,0.0,381.0749,1521.5196,0.0,0.0,19.9027,19.9027,578.1239,578.1239,1.0,1.0,0.9999,14.3636363636364,3.51250086657104
