subject,file,stimuli_order,item_id,headword,meaning,example,Response,RT_ms
6,cleaned_3b,968,373,好事,名词。指僧道拜忏、打醮等事。,天师在东京禁院做了七昼夜好事，普施符箓，禳救灾病。,7,3328.09999995213
6,cleaned_3b,969,658,机制,名词。泛指一个工作系统的组织或部分之间相互作用的过程和方式。,市场机制。,7,3337.100000023842
6,cleaned_3b,970,671,松散,形容词。（制度、纪律等）执行不严格。,纪律松散。,4,4538.999999952503
6,cleaned_3b,971,173,分号,名词。分店。,本店只此一家，别无分号。,4,4727.999999952503
6,cleaned_3b,972,1014,过火,形容词。（说话、做事）超过适当的分寸或限度。,这话说得有点儿过火。,5,2613.59999995213
6,cleaned_3b,973,1015,过火,动词。（发生火灾时）被火烧过。,这场火灾林场过火七百余亩。,5,11472.59999997634
6,cleaned_3b,974,409,小儿,名词。儿童。,管家走到门口，只见一个小儿开门出来，手里拿了一个筲箕出去买米。,4,3904.199999975972
6,cleaned_3b,975,9998,老公,名词。〈口语〉太监。,他就立刻进京，又走了老公的门路。,7,2564.200000023469
6,cleaned_3b,976,988,超生,动词。佛教用语，指人死后灵魂投生为人。,侯殿魁把他找了去，说：“咱们还是叔伯叔侄，咱哥哥做的事，也就算了，让亡灵超生吧。”,6,3679.199999952689
6,cleaned_3b,977,1054,重责,名词。重大的责任。,身负重责。,6,4271.700000023469
6,cleaned_3b,978,201,印花,动词。将有色花纹或图案印到纺织品等上面。,这件衬衫的布是通过印花制成的，图案栩栩如生。,5,10160.90000002366
6,cleaned_3b,979,939,袭取,动词。沿袭地采取。,后人袭取这个故事，写成了戏。,7,5379.799999952316
6,cleaned_3b,980,894,脉金,名词。石英脉中含的粒状金子。也叫山金。,地质勘探队在岩缝中找到了富含脉金的石英，有望大赚一笔。,7,22217.59999999963
6,cleaned_3b,981,293,回生,动词。死后再活过来。,起死回生。,7,15444.49999997579
6,cleaned_3b,982,861,站台,动词。台湾地区指知名人士出席政治、商业、娱乐等集会，为主办方或候选人捧场、造势。,明星大腕儿纷纷赶来为新秀站台。,7,10395.39999995194
6,cleaned_3b,983,584,插口,动词。插嘴。,你不要插口，让她慢慢说完,5,7439.500000024214
6,cleaned_3b,984,1030,透析,动词。渗析。,在化学实验中，透析常被用来从溶液中去除小分子杂质，以提纯大分子化合物。,7,6955.099999928847
6,cleaned_3b,985,511,成家,动词。结婚（旧时多指男子）。,成家立业。,6,3983.59999995213
6,cleaned_3b,986,1057,金星,名词。金黄色的五角星。,金星勋章。,4,6296.200000000186
6,cleaned_3b,987,1005,转运,动词。把运来的东西再运到另外的地方去。,转运物资。,5,3402.200000023469
6,cleaned_3b,988,10,上头,动词。旧时女子未出嫁时梳辫子，临出嫁才把头发拢上去结成发髻，叫作上头。,在古老的江南水乡，当李家的小女儿即将出嫁时，家中长辈按照传统习俗为她上头。,7,8425.500000024214
6,cleaned_3b,989,1096,风头,名词。风势。,避避风头。,6,7934.499999975786
6,cleaned_3b,990,619,断案,动词。审判诉讼案件。,秉公断案。,7,6994.399999976158
6,cleaned_3b,991,490,当年,名词。时间词；指过去某一时间。,当年我离开家的时候，这里还没通火车。,7,11332.19999997597
6,cleaned_3b,992,864,累累,形容词。形容累积得多。,罪行累累。,6,5367.199999928474
6,cleaned_3b,993,1038,通经,动词。旧时指通晓儒家经典。,他自幼便展现出对儒家文化的浓厚兴趣，经过不懈努力，终于成为了一位通经的学者。,7,3450.099999976344
6,cleaned_3b,994,213,反正,动词。敌方的军队或人员投到己方。,敌方将领看到大势已去，决定率领手下反正，向我们投降。,7,6228.5
6,cleaned_3b,995,134,倒转,动词。倒着转动。,历史的车轮不会倒转。,6,4541.999999952503
6,cleaned_3b,996,61,下线,名词。下一级联络人（跟“上线”相对）。,非法传销组织鼓动成员想方设法发展下线。,7,7339.899999928661
6,cleaned_3b,997,691,死期,名词。死亡的日期。,阎王爷说，你死期未到，回去吧！这不，我一张眼又活过来了！,6,6363.899999976158
6,cleaned_3b,998,27,上调,动词。上级调用（财物等）。,这是上调的木材。,7,2811.400000023656
6,cleaned_3b,999,906,自用,动词。私人使用。,自用汽车。,5,11696.9999999525
6,cleaned_3b,1000,101,人家,代词；人称代词。指“我”（有亲热或俏皮的意味）。,原来是你呀，差点儿没把人家吓死！,6,18611.60000002384
6,cleaned_3b,1001,532,打枪,动词。枪替。,他因为打枪被学校发现了，结果受到了严重的纪律处分。,7,10026.59999997634
6,cleaned_3b,1002,589,插花,副词。夹杂；交错（后面多跟“着”）。,玉米地里还插花着种豆子。,7,8838.400000000373
6,cleaned_3b,1003,975,起子,名词。开瓶盖的工具，前端是椭圆形的环，后面有柄，多用金属制成。,他掏出试电笔，那上面有个小起子。,7,7674.400000023656
6,cleaned_3b,1004,665,来得,动词。〈口语〉（相比之下）显得。,下棋太沉闷，还是打球来得痛快。,7,13305.19999997597
6,cleaned_3b,1005,777,热炒,动词。大事炒作。,赛事题材一再被媒体热炒。,6,4649.599999976344
6,cleaned_3b,1006,789,片子,名词。名片。,递给他一张片子。,7,2265.000000024214
6,cleaned_3b,1007,521,扑棱,拟声词。形容翅膀抖动的声音。,扑棱一声，飞起一只小鸟。,5,4064.09999995213
6,cleaned_3b,1008,364,天体,名词。太阳、地球、月球和其他恒星、行星、卫星以及彗星、流星、宇宙尘、星云、星团等的统称。,天文学家们通过观测和研究各种天体，试图解开宇宙起源和演化的奥秘。,4,3418.700000000186
6,cleaned_3b,1009,310,坠子,名词。坠琴。,只要咱喉咙不坏，带一个坠子，哪儿的饭不好吃啊？,7,17538.79999999981
6,cleaned_3b,1010,796,特务,形容词；属性词。军队中指担任警卫、通信、运输等特殊任务的。,特务连不是在长官旁边保卫长官的吗？,7,7841.699999975972
6,cleaned_3b,1011,1028,选配,动词。选择优良种畜配种。,选配是家畜繁育的重要环节。,7,5140.300000024028
6,cleaned_3b,1012,829,白头,形容词；属性词。不署名或没有印章的。,白头材料。,7,6989.600000023842
6,cleaned_3b,1013,605,整装,形容词；属性词。整体装配好的。,整装电脑。,6,3490.299999976531
6,cleaned_3b,1014,253,后天,名词。人或动物离开母体后单独生活和成长的时期（跟“先天”相对）。,先天不足，后天失调。,7,7585.599999999627
6,cleaned_3b,1015,545,把子,量词。人一群、一帮叫一把子（多含贬义）。,一把子土匪。,7,2989.999999975786
6,cleaned_3b,1016,940,裹脚,动词。旧时一种陋习，用长布条把女孩子的脚紧紧地缠住，为使脚纤小，而造成脚骨畸形。,他听说中国的女人是裹脚的，但不知道详细，所以要问我怎么裹法，足骨变成怎样的畸形。,6,4617.899999951944
6,cleaned_3b,1017,482,引领,动词。引导；带领。,由当地人引领，穿过密林。,6,3402.400000023656
6,cleaned_3b,1018,442,干将,名词。古代宝剑名，常跟“镆铘”并说，泛指宝剑。,这把剑虽没有干将莫邪那一双古剑有名，却也是难得的武器。,7,55827.99999997579
6,cleaned_3b,1019,648,本事,名词。本领。,本事大。,6,2473.099999999627
6,cleaned_3b,1020,1004,转运,动词。运气好转。,我这次出门以前，有朋友跟我排过八字，说现在正转运，一路逢凶化吉。,7,18191.30000002403
6,cleaned_3b,1021,477,开通,动词。使开通。,让他多到外面去看看，开通开通他的思想。,7,6274.399999951944
6,cleaned_3b,1022,23,上色,动词。（在图画、工艺美术品等上面）加颜色。,地图的轮廓已经画好，还没上色。,7,10170.19999995269
6,cleaned_3b,1023,978,起来,动词。指起床。,刚起来就忙着下地干活儿。,4,8367.29999997653
6,cleaned_3b,1024,63,下网,动词。在互联网上结束信息的检索、查询等，操作计算机等退出互联网（跟“上网”相对）。,因为要赶时间，他还没有来得及回复就匆匆下网了。,5,18674.39999997616
6,cleaned_3b,1025,149,农家,名词。先秦时期反映农业生产和农民思想的学术派别。著作目录见于《汉书艺文志》，多已失传。,农家在先秦时期对于农业生产的研究有着独特的见解。,7,8344.899999951944
6,cleaned_3b,1026,484,强项,名词。实力强的项目（多指体育比赛项目）。,但中国没有参加拳击、跆拳道、保龄球、曲棍球和马术5项比赛，这5项就有40块金牌，其中有4项是南朝鲜的强项。,6,10495.10000002384
6,cleaned_3b,1027,728,流放,动词。把犯人放逐到边远地方。,他成了被所有的人都遗弃了的人，流放到这个偏僻的农场来劳教。,7,2386.59999995213
6,cleaned_3b,1028,1052,重读,动词。学生因成绩不合格而留在原来的年级重新学习。,重读生。,7,3149.900000000373
6,cleaned_3b,1029,960,调制,动词。调配制作。,调制鸡尾酒。,7,4225.999999952503
6,cleaned_3b,1030,787,片子,名词。唱片。,放些老片子听听。,7,2496.499999952503
6,cleaned_3b,1031,258,吧嗒,拟声词。形容物体轻微撞击或液体滴落等声音。,吧嗒一声，闸门关上了。,7,7108.999999952503
6,cleaned_3b,1032,53,下水,动词。把某些纺织品、纤维等浸在水中使收缩。,这件料子等下水后再拿去做衣服。,7,2209.399999976158
6,cleaned_3b,1033,243,同房,动词。婉辞，指夫妻过性生活。,七七是一个童养媳，有十五岁了，只等稍稍有几个钱时就要开脸同得禄同房。,7,8618.099999976344
6,cleaned_3b,1034,174,分头,副词。若干人分几个方面（进行工作）。,大家分头去准备。,6,6128.000000024214
6,cleaned_3b,1035,36,下去,动词；趋向动词。用在动词后，表示由高处向低处或由近处向远处去。,石头从山上滚下去。,4,8761.199999928474
6,cleaned_3b,1036,739,清明,形容词。（头脑）清楚；清醒。,神志清明。,7,2915.499999975786
6,cleaned_3b,1037,121,使得,动词。可以使用。,这支笔使得使不得？,7,5714.699999928474
6,cleaned_3b,1038,1062,铺盖,动词。平铺着盖。,把草木灰铺盖在苗床上。,7,4061.899999951944
6,cleaned_3b,1039,1020,远志,名词。远大的志向。,胸怀远志。,7,8732.89999992866
6,cleaned_3b,1040,45,下来,动词。由高处到低处来。,他从山坡上下来了。,4,2777.399999928661
6,cleaned_3b,1041,837,眼线,名词。化妆时在上下眼皮边沿画的线条（多为黑色）。,描眼线。,7,6945.100000023842
6,cleaned_3b,1042,77,东西,名词。指从东到西的距离。,这座城东西三里。,7,2448.799999976531
6,cleaned_3b,1043,369,套播,动词。电台、电视台在固定时间和固定栏目中重复地播放（广告等）。,在2024年的广告市场中，许多品牌开始采用套播策略，将多个相关产品的广告在同一时间段内连续播放，以形成品牌联动效应，增强消费者的记忆点。,7,5864.5
6,cleaned_3b,1044,907,自用,动词。〈书面语〉自以为是。,刚愎自用。,6,2546.999999975786
6,cleaned_3b,1045,268,命题,名词。逻辑学指表达判断的语言形式，由系词把主词和宾词联系而成。,哲学是人类永恒的命题。,7,3912.199999975972
6,cleaned_3b,1046,729,流放,动词。把原木放在江河中顺流运输。,流放到贮木场的木材25000多立方米。,7,4834.600000023842
6,cleaned_3b,1047,445,库藏,名词。库房里储藏的东西。,清理库藏。,7,5993.699999928474
6,cleaned_3b,1048,504,恰恰,副词。刚好；正。,恰恰相反。,6,4950.999999928288
6,cleaned_3b,1049,1034,通名,名词。指某些专有名词中反映类别属性的部分，如“淮河”这个专有名词中“河”是通名（区别于“专名”）。,“长江”中的“江”字是这个专有名词的通名。,7,2855.500000024214
6,cleaned_3b,1050,286,四体,名词。汉字的四种主要字体，即楷、草、隶、篆。,学习书法，需从四体入手，掌握其各自的特点与精髓，方能融会贯通，自成一家。,7,18654.4999999525
6,cleaned_3b,1051,296,国故,名词。〈书面语〉国家遭受的灾荒、瘟疫、战争等重大变故。,那段动荡的岁月被视为国家发展历程中的一段惨痛国故。,7,8775.699999975972
6,cleaned_3b,1052,626,方子,名词。〈口语〉配方。,这是他家祖传的方子，不得外传。,7,4713.299999999814
6,cleaned_3b,1053,278,唱名,动词。高声点名。,投完票，过一会就唱名计票。,7,2525.5
6,cleaned_3b,1054,1055,重责,动词。严厉斥责或责罚。,因工作失职，受到重责。,6,4480.499999975786
6,cleaned_3b,1055,485,强项,形容词。〈书面语〉不肯低头，形容刚强正直不屈服（项：脖颈儿）。,将来回国，有什么交涉，就可以据理力争，虽然不中用，也落一个强项之名。,7,130518.5
6,cleaned_3b,1056,183,切面,名词。剖面。,从社会学的切面来看，这个问题涉及到了多个社会阶层的利益。,7,6486.299999976531
6,cleaned_3b,1057,971,贴边,形容词。挨边；沾边。,你说的话和事实不贴边儿。,7,4521.199999952689
6,cleaned_3b,1058,1082,露头,名词。岩石和矿体露出地面的部分。矿体的露头是矿床存在的直接标记。也叫矿苗。,火焰山的外壳是很难找到菱铁矿的露头的。,7,4490.299999928102
6,cleaned_3b,1059,685,正经,形容词。正式的；合乎一定标准的。,正经货。,7,8278.099999928847
6,cleaned_3b,1060,1091,面糊,名词。用面粉加水调匀而成的糊状物。,去年农场所推广的大叶烟水、石灰水治蚜虫，稀面糊水治红蜘蛛，红矾、石咸面、石灰水治梨步曲等办法，群众都很欢迎，因这些东西很容易找，价钱也便宜。,6,4454.299999976531
6,cleaned_3b,1061,37,下去,动词；趋向动词。用在动词后，表示从现在继续到将来。,坚持下去。,5,8055.399999928661
